House_Id,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,FirstFlrSF,SecFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice
1138,6,1977,1977,0.0,1567,1567,1567,0,1567,2,5,2,1977.0,2,714,264,32,196000
1139,5,1920,1950,0.0,645,915,1167,0,1167,1,6,1,1972.0,2,495,0,0,144000
1140,5,1951,1951,0.0,852,952,952,0,952,1,4,0,1988.0,2,840,0,0,139000
1141,5,1976,1976,44.0,381,780,1088,780,1868,2,9,1,1976.0,2,484,448,96,197500
1142,8,2006,2007,340.0,1150,1466,1466,1362,2828,3,11,1,2006.0,3,1052,125,144,424870
1143,5,1959,1959,0.0,288,1006,1006,0,1006,1,5,0,1978.4640522875818,0,0,0,24,80000
1144,4,1941,1950,0.0,348,672,672,252,924,1,5,0,1941.0,1,280,0,0,80000
1145,5,1928,1950,0.0,0,1042,1042,534,1576,1,8,1,1928.0,1,225,0,0,149000
1146,6,1985,1985,85.0,1258,1298,1298,0,1298,2,5,1,1985.0,2,403,165,26,180000
1147,7,1941,1950,0.0,275,704,860,704,1564,1,7,1,1941.0,1,234,0,0,174500
1148,7,1926,1950,0.0,0,572,572,539,1111,1,5,1,1982.0,1,288,0,0,116900
1149,7,1920,1988,0.0,624,650,832,650,1482,1,7,0,1930.0,2,324,0,0,143000
1150,6,1950,1950,0.0,0,932,932,0,932,1,4,1,1950.0,1,306,0,0,124000
1151,5,1959,1959,132.0,176,1466,1466,0,1466,1,6,2,1959.0,2,528,0,140,149900
1152,6,1956,2004,0.0,296,1073,1811,0,1811,1,6,1,1956.0,2,470,0,0,230000
1153,6,1930,2007,0.0,538,816,816,0,816,1,5,0,2002.0,1,432,0,0,120500
1154,7,1965,1988,288.0,454,864,902,918,1820,1,8,2,1965.0,2,492,60,84,201800
1155,5,1976,2004,0.0,1157,1437,1437,0,1437,2,6,1,1976.0,2,528,0,21,218000
1156,5,1965,1999,0.0,633,1219,1265,0,1265,2,6,1,1965.0,2,502,0,92,179900
1157,7,2007,2008,166.0,904,1314,1314,0,1314,2,6,1,2008.0,2,626,172,62,230000
1158,8,2007,2008,186.0,0,1580,1580,0,1580,2,7,0,2008.0,3,830,0,24,235128
1159,6,1974,1974,270.0,442,901,943,933,1876,2,8,1,1974.0,2,540,0,69,185000
1160,6,1978,1978,0.0,311,855,855,601,1456,2,7,1,1978.0,2,440,26,0,146000
1161,6,1954,2006,72.0,728,1296,1640,0,1640,1,7,1,1993.0,2,924,108,0,224000
1162,5,1968,1968,0.0,492,894,894,0,894,1,5,1,1968.0,2,450,0,0,129000
1163,4,1969,1969,0.0,1198,1198,1258,0,1258,0,6,0,1969.0,2,400,120,0,108959
1164,5,1978,1978,0.0,680,1360,1432,0,1432,1,5,1,1978.0,2,588,168,180,194000
1165,7,2009,2009,268.0,0,1502,1502,0,1502,2,7,0,2009.0,2,644,0,114,233170
1166,8,2008,2008,72.0,0,1694,1694,0,1694,2,7,0,2008.0,3,776,160,33,245350
1167,6,2000,2000,0.0,786,959,959,712,1671,2,7,1,2000.0,2,472,0,38,173000
1168,6,1935,1986,0.0,626,1127,1236,872,2108,2,7,2,1935.0,2,540,0,0,235000
1169,10,1995,1996,1378.0,1387,1930,1831,1796,3627,3,10,1,1995.0,3,807,361,76,625000
1170,6,1977,1977,0.0,522,1096,1118,0,1118,1,6,1,1977.0,1,358,203,0,171000
1171,6,1958,1958,0.0,662,1261,1261,0,1261,1,6,1,1958.0,2,433,0,0,163000
1172,7,2006,2007,0.0,0,625,625,625,1250,2,5,0,2006.0,2,625,0,54,171900
1173,5,1946,1994,0.0,152,1598,1636,971,3086,3,12,1,1978.4640522875818,0,0,122,0,200500
1174,6,1932,1950,0.0,503,952,1170,1175,2345,2,9,1,1932.0,2,360,0,0,239000
1175,8,1992,2000,337.0,700,1683,2129,743,2872,2,9,1,1992.0,2,541,0,33,285000
1176,5,1984,1985,0.0,658,876,923,0,923,1,5,0,1984.0,1,264,362,0,119500
1177,6,1926,2004,0.0,468,818,818,406,1224,1,5,0,1926.0,1,210,0,0,115000
1178,5,1921,1950,0.0,0,731,820,523,1343,1,7,1,1921.0,1,186,192,0,154900
1179,5,1954,1954,0.0,0,0,1124,0,1124,1,5,1,1978.4640522875818,0,0,0,36,93000
1180,7,1990,1991,0.0,1216,1216,1298,1216,2514,2,8,0,1990.0,2,693,0,0,250000
1181,8,2008,2008,186.0,1480,1600,1652,0,1652,2,5,1,2008.0,2,482,162,53,392500
1182,10,1996,1996,0.0,2096,2396,2411,2065,4476,3,10,2,1996.0,3,813,171,78,745000
1183,5,1920,1950,0.0,821,1120,1130,0,1130,1,5,1,1970.0,2,720,229,0,120000
1184,5,1963,1963,226.0,1159,1572,1572,0,1572,1,5,2,1963.0,3,995,0,263,186700
1185,5,1924,1950,0.0,392,784,949,272,1221,1,7,0,1965.0,1,392,0,0,104900
1186,3,1900,1970,0.0,440,978,1014,685,1699,2,7,0,1920.0,2,420,0,74,95000
1187,8,1994,1995,0.0,1456,1624,1624,0,1624,2,5,1,1994.0,3,757,0,114,262000
1188,7,2002,2002,95.0,0,831,831,829,1660,2,7,0,2002.0,2,493,144,68,195000
1189,7,1999,1999,0.0,0,994,1028,776,1804,2,7,1,1999.0,2,442,140,60,189000
1190,4,1961,1975,149.0,1159,1249,1622,0,1622,1,7,1,1975.0,4,1356,439,0,168000
1191,8,1999,2000,456.0,0,776,764,677,1441,2,5,0,1999.0,2,492,206,0,174000
1192,5,1925,1994,0.0,0,702,842,630,1472,1,6,0,1925.0,1,250,0,0,125000
1193,6,1999,1999,425.0,883,1224,1224,0,1224,2,5,0,1999.0,2,402,0,304,165000
1194,6,1969,1969,143.0,371,663,663,689,1352,1,7,0,1969.0,1,299,379,36,158000
1195,6,2005,2005,0.0,0,728,728,728,1456,2,8,0,2005.0,2,400,100,24,176000
1196,7,2006,2006,0.0,0,879,879,984,1863,2,9,1,2006.0,3,660,100,17,219210
1197,7,1916,1950,0.0,0,815,815,875,1690,1,7,1,1916.0,1,225,0,0,144000
1198,7,2001,2001,0.0,0,1212,1212,0,1212,2,6,0,2001.0,2,573,356,0,178000
1199,4,1963,1979,51.0,547,1051,1382,0,1382,1,6,1,1974.0,2,459,0,82,148000
1200,4,1970,1970,0.0,0,864,864,0,864,1,5,0,1972.0,1,280,0,0,116050
1201,7,1998,1998,0.0,0,866,866,913,1779,2,6,0,1998.0,2,546,198,36,197900
1202,5,1925,1997,0.0,0,884,884,464,1348,1,5,1,1960.0,1,216,0,0,117000
1203,7,2000,2001,171.0,0,1630,1630,0,1630,2,6,1,2000.0,2,451,74,234,213000
1204,5,1975,1975,0.0,788,1056,1074,0,1074,1,6,0,1975.0,2,495,0,88,153500
1205,7,1990,1991,234.0,485,2158,2196,0,2196,2,7,1,1990.0,3,701,84,70,271900
1206,4,1966,1966,0.0,1056,1056,1056,0,1056,1,5,0,1966.0,1,384,0,42,107000
1207,6,2003,2003,120.0,340,1682,1700,0,1700,2,7,0,2003.0,2,544,192,23,200000
1208,5,1962,1980,0.0,504,931,1283,0,1283,1,6,0,1980.0,2,506,0,0,140000
1209,8,2006,2006,420.0,1220,1660,1660,0,1660,2,8,1,2006.0,2,500,322,50,290000
1210,6,1992,1992,0.0,0,1055,1055,790,1845,2,8,1,1992.0,2,462,635,104,189000
1211,8,1988,2005,0.0,427,559,1080,672,1752,2,8,0,1988.0,2,492,325,12,164000
1212,4,1941,1950,0.0,344,672,672,0,672,1,4,0,1941.0,1,234,0,113,113000
1213,4,1965,2001,0.0,648,648,960,0,960,0,3,0,1965.0,1,364,88,0,145000
1214,5,1962,1962,0.0,784,925,999,0,999,1,6,0,1962.0,1,300,150,72,134500
1215,5,1966,1966,0.0,180,894,894,0,894,1,5,0,1966.0,1,384,0,0,125000
1216,6,1978,1978,0.0,0,0,1318,584,1902,2,8,0,1978.0,2,539,0,0,112000
1217,8,2009,2009,72.0,936,1300,1314,0,1314,2,6,0,2009.0,2,552,135,112,229456
1218,4,1947,1950,0.0,0,0,672,240,912,1,3,0,1978.4640522875818,0,0,0,0,80500
1219,6,1971,1971,236.0,0,672,672,546,1218,1,7,0,1978.4640522875818,0,0,201,0,91500
1220,5,1964,1964,0.0,312,912,912,0,912,1,5,0,1964.0,1,288,0,0,115000
1221,5,1968,1968,0.0,250,952,1211,0,1211,1,5,1,1968.0,1,322,0,63,134000
1222,6,1949,1950,320.0,196,1040,1168,678,1846,2,7,1,1949.0,1,315,0,0,143000
1223,5,1951,1951,44.0,756,2136,2136,0,2136,2,7,0,1951.0,2,528,0,30,137900
1224,7,2004,2005,0.0,724,788,788,702,1490,2,8,1,2004.0,2,388,100,75,184000
1225,6,1958,1958,63.0,507,588,1138,0,1138,1,6,0,1958.0,1,264,224,0,145000
1226,6,2007,2007,74.0,0,894,894,1039,1933,2,9,1,2007.0,3,668,100,18,214000
1227,5,1965,2008,300.0,595,912,912,0,912,1,5,0,1992.0,2,576,0,240,147000
1228,9,2008,2008,766.0,1540,1702,1702,0,1702,1,7,1,2008.0,3,1052,0,72,367294
1229,5,1960,1960,0.0,666,1075,1507,0,1507,2,7,0,1960.0,1,404,0,0,127000
1230,5,1977,1977,1.0,498,1361,1361,1259,2620,2,12,1,1977.0,2,600,155,24,190000
1231,5,1962,1962,120.0,803,1106,1190,0,1190,1,6,0,1962.0,2,540,0,18,132500
1232,4,1962,1962,0.0,0,0,1224,0,1224,2,6,0,1962.0,2,462,0,0,101800
1233,5,1959,1959,180.0,1000,1188,1188,0,1188,1,6,0,1959.0,2,531,0,0,142000
1234,5,1911,1950,0.0,0,940,1024,940,1964,1,7,0,1978.4640522875818,0,0,0,192,130000
1235,5,1914,1950,0.0,0,747,892,892,1784,1,9,0,1914.0,1,180,203,40,138887
1236,7,2003,2003,106.0,0,764,764,862,1626,2,6,0,2003.0,2,474,0,27,175500
1237,7,2004,2005,0.0,0,847,847,1101,1948,2,8,1,2004.0,2,434,100,48,195000
1238,6,2005,2005,0.0,0,1141,1141,0,1141,1,6,0,2005.0,2,484,0,0,142500
1239,8,2006,2006,32.0,428,1476,1484,0,1484,2,6,1,2006.0,2,472,120,33,265900
1240,7,2003,2003,252.0,550,884,884,884,1768,2,8,0,2003.0,2,543,0,63,224900
1241,7,2007,2007,0.0,0,1689,1689,0,1689,2,7,0,2007.0,3,954,0,56,248328
1242,7,1974,1974,81.0,885,1053,1173,0,1173,2,6,2,1974.0,2,528,0,120,170000
1243,10,2006,2006,102.75379310344827,1386,2076,2076,0,2076,2,7,1,2006.0,3,850,216,229,465000
1244,8,1929,1950,0.0,0,792,792,725,1517,1,7,2,1931.0,2,400,0,0,230000
1245,6,1984,2003,74.0,0,585,1140,728,1868,3,7,1,1984.0,2,477,268,112,178000
1246,7,2005,2006,0.0,0,756,756,797,1553,2,6,0,2005.0,2,615,0,45,186500
1247,6,1976,1976,335.0,539,1012,1034,0,1034,1,6,0,1976.0,3,888,0,0,169900
1248,6,1917,1950,0.0,319,735,1134,924,2058,1,8,1,1950.0,2,396,0,0,129500
1249,5,1950,1950,0.0,534,876,988,0,988,1,6,0,1950.0,1,276,0,80,119000
1250,7,1968,1968,0.0,1065,2110,2110,0,2110,2,8,2,1968.0,2,522,0,0,244000
1251,7,2003,2003,163.0,0,1405,1405,0,1405,2,6,1,2003.0,2,478,148,36,171750
1252,5,1968,1968,0.0,510,864,874,0,874,1,5,0,1968.0,1,288,33,0,130000
1253,7,1974,2003,0.0,125,1192,1516,651,2167,2,9,2,1974.0,2,518,220,47,294000
1254,7,2003,2004,92.0,0,746,760,896,1656,2,7,1,2003.0,2,397,178,128,165400
1255,6,1931,1950,0.0,425,884,959,408,1367,1,6,1,1978.0,1,560,0,0,127500
1256,8,1994,1994,554.0,1314,1986,1987,0,1987,2,7,1,1994.0,2,691,262,36,301500
1257,5,1922,1950,0.0,0,864,864,0,864,1,4,0,1978.4640522875818,0,0,0,96,99900
1258,7,2005,2005,182.0,655,856,1166,0,1166,2,5,0,2005.0,2,400,212,0,190000
1259,6,1969,1969,0.0,602,1054,1054,0,1054,1,6,0,1969.0,2,460,180,0,151000
1260,6,1999,1999,0.0,0,841,892,783,1675,2,7,1,1999.0,2,502,0,103,181000
1261,5,1956,1956,0.0,504,1050,1050,0,1050,1,5,0,1956.0,1,338,0,0,128900
1262,4,1957,1989,0.0,0,1104,1104,684,1788,1,8,2,1957.0,1,304,120,0,161500
1263,6,1919,1950,0.0,0,764,1060,764,1824,1,8,1,1940.0,2,520,0,0,180500
1264,6,1998,1999,0.0,266,1405,1337,0,1337,2,5,0,1998.0,2,511,144,68,181000
1265,7,1999,1999,218.0,450,691,713,739,1452,2,6,0,1999.0,2,506,0,34,183900
1266,7,1910,1950,0.0,0,925,964,925,1889,1,9,1,1960.0,1,308,0,0,122000
1267,9,2008,2009,0.0,0,2002,2018,0,2018,2,10,1,2009.0,3,746,144,76,378500
1268,8,1935,1997,632.0,192,728,1968,1479,3447,3,11,2,1982.0,3,1014,314,12,381000
1269,5,1958,1958,180.0,460,874,874,650,1524,1,7,0,1958.0,1,315,0,0,144000
1270,7,1979,1979,0.0,1258,1332,1332,192,1524,0,4,1,1979.0,2,586,268,0,260000
1271,6,1968,1968,0.0,0,1489,1489,0,1489,2,7,1,1968.0,2,462,0,0,185750
1272,5,1965,1965,114.0,560,935,935,0,935,1,5,0,1965.0,1,288,180,0,137000
1273,6,1959,2006,84.0,719,1019,1357,0,1357,1,5,1,1959.0,1,312,0,0,177000
1274,5,1910,2003,0.0,0,661,661,589,1250,2,8,1,1985.0,2,552,242,0,139000
1275,5,1948,1950,567.0,220,928,928,992,1920,2,10,0,1948.0,2,400,0,0,137000
1276,6,1972,1972,0.0,593,723,735,660,1395,1,6,1,1972.0,2,497,294,116,162000
1277,6,1967,1976,359.0,528,1680,1724,0,1724,1,7,1,1967.0,2,480,0,0,197900
1278,8,2002,2002,102.75379310344827,804,1128,1128,903,2031,2,7,1,2002.0,2,577,0,211,237000
1279,4,1920,1950,0.0,0,698,698,430,1128,1,6,0,1980.0,2,528,30,0,68400
1280,7,2002,2002,110.0,788,1573,1573,0,1573,2,6,0,2002.0,2,544,0,72,227000
1281,7,1990,1990,54.0,1053,1309,1339,0,1339,2,6,1,1990.0,2,484,0,58,180000
1282,5,1977,2008,0.0,532,1040,1040,0,1040,2,5,0,1977.0,2,484,0,0,150500
1283,6,1971,1971,0.0,0,912,912,912,1824,2,8,0,1978.4640522875818,0,0,128,0,139000
1284,6,1919,1990,0.0,0,804,1699,748,2447,2,10,1,1969.0,1,336,272,0,169000
1285,6,1939,1950,0.0,0,780,825,587,1412,1,6,1,1939.0,1,280,45,0,132500
1286,6,1963,1963,451.0,569,1328,1328,0,1328,1,6,2,1963.0,2,528,0,26,143000
1287,5,1964,1964,621.0,812,1624,1582,0,1582,2,7,0,1964.0,2,390,168,198,190000
1288,8,2000,2000,0.0,1158,1501,1659,0,1659,2,5,1,2000.0,2,499,212,59,278000
1289,8,2006,2006,788.0,0,1085,1120,850,1970,2,8,1,2006.0,3,753,177,74,281000
1290,5,1964,1964,86.0,1014,1152,1152,0,1152,1,6,1,1964.0,2,484,227,0,180500
1291,5,1972,1972,268.0,231,630,630,672,1302,2,6,0,1972.0,1,264,185,0,119500
1292,5,1892,1965,0.0,0,994,1378,994,2372,2,11,0,1985.0,1,432,0,287,107500
1293,7,1976,1976,0.0,194,832,832,832,1664,2,8,1,1976.0,2,528,0,28,162900
1294,5,1955,1990,0.0,167,864,864,0,864,1,5,0,1957.0,2,572,0,0,115000
1295,5,1968,1968,168.0,1016,1052,1052,0,1052,1,5,0,1968.0,1,288,356,0,138500
1296,5,1963,1963,148.0,776,1120,1128,0,1128,2,6,0,1963.0,2,525,192,20,155000
1297,6,2005,2006,82.0,547,547,1072,0,1072,2,5,0,2005.0,2,525,0,44,140000
1299,5,1959,1994,0.0,340,1246,1246,0,1246,1,6,0,1959.0,1,305,218,0,154000
1300,7,1999,1999,344.0,694,978,1005,978,1983,2,9,1,1999.0,2,490,0,0,225000
1301,6,1942,1950,0.0,547,771,753,741,1494,1,7,2,1942.0,1,213,0,0,177500
1302,8,1994,1994,391.0,740,1165,1203,1323,2526,2,8,1,1994.0,3,844,309,78,290000
1303,7,2005,2005,228.0,0,1616,1616,0,1616,2,7,0,2005.0,3,834,208,59,232000
1304,7,2004,2004,117.0,0,976,976,732,1708,2,7,0,2004.0,2,380,0,40,130000
1305,9,2006,2007,300.0,1572,1652,1652,0,1652,2,6,2,2006.0,2,840,404,102,325000
1306,7,2005,2006,94.0,0,1368,1368,0,1368,2,6,1,2005.0,2,474,132,35,202500
1307,5,1994,1995,0.0,746,990,990,0,990,1,5,0,2000.0,2,480,0,64,138000
1308,5,1948,2005,0.0,144,924,1122,0,1122,1,6,0,1948.0,2,528,0,36,147000
1309,6,1991,1991,88.0,1200,1278,1294,0,1294,2,6,0,1991.0,2,496,112,51,179200
1310,7,1959,2002,0.0,1406,1902,1902,0,1902,2,7,2,1959.0,2,567,0,207,335000
1311,7,2005,2007,80.0,925,1274,1274,0,1274,2,6,0,2005.0,2,508,264,98,203000
1312,8,1990,1990,336.0,482,1453,1453,1357,2810,2,9,1,1990.0,2,750,500,0,302000
1313,9,1999,1999,165.0,0,1393,1422,1177,2599,2,10,1,1999.0,3,779,668,30,333168
1314,4,1954,1954,0.0,732,948,948,0,948,1,5,1,1956.0,1,280,0,36,119000
1315,6,1969,1969,0.0,500,952,1092,1020,2112,2,9,2,1969.0,2,576,280,0,206900
1316,8,2008,2008,270.0,0,1622,1630,0,1630,2,8,1,2008.0,3,860,172,42,295493
1317,7,2006,2007,0.0,0,1352,1352,0,1352,2,5,1,2006.0,2,466,0,241,208900
1318,8,2001,2002,178.0,0,1753,1787,0,1787,2,7,1,2001.0,3,748,198,150,275000
1319,4,1954,1954,132.0,492,864,948,0,948,1,5,0,1954.0,1,248,0,0,111000
1320,6,1957,1957,0.0,189,1478,1478,0,1478,1,6,2,1957.0,2,442,114,0,156500
1321,3,1949,1950,0.0,0,0,720,0,720,1,4,0,1955.0,1,287,0,0,72500
1322,7,1992,1992,0.0,674,750,1061,862,1923,2,8,1,1992.0,2,564,240,39,190000
1323,4,1940,1950,0.0,280,420,708,0,708,1,5,0,1978.4640522875818,0,0,164,0,82500
1324,8,2006,2007,428.0,0,1795,1795,0,1795,2,7,1,2007.0,3,895,0,49,147000
1325,4,1922,1950,0.0,0,796,796,0,796,1,5,0,1978.4640522875818,0,0,0,0,55000
1326,3,1931,2006,0.0,544,544,774,0,774,1,6,0,1978.4640522875818,0,0,0,0,79000
1327,5,1982,2008,0.0,641,816,816,0,816,1,5,1,1982.0,1,264,0,0,130500
1328,6,1920,1950,0.0,493,1510,1584,1208,2792,2,8,2,1920.0,2,520,0,547,256000
1329,7,1998,1998,0.0,0,935,955,677,1632,2,8,1,1998.0,2,462,0,28,176500
1330,8,2006,2006,410.0,0,1588,1588,0,1588,2,7,1,2006.0,3,825,144,45,227000
1331,5,1976,1976,0.0,483,911,954,0,954,1,6,0,1976.0,2,576,0,0,132500
1332,4,1938,1958,0.0,690,816,816,0,816,1,3,1,1958.0,1,288,0,0,100000
1333,5,1938,1995,0.0,0,803,803,557,1360,1,6,0,1951.0,1,297,0,65,125500
1334,5,1970,1970,312.0,765,765,765,600,1365,1,7,0,1970.0,2,440,0,36,125000
1335,6,1977,1977,360.0,686,1350,1334,0,1334,2,6,1,1977.0,2,630,0,16,167900
1336,5,1973,1973,564.0,0,1656,1656,0,1656,2,8,0,1973.0,2,506,0,211,135000
1337,4,1941,1950,0.0,0,693,693,0,693,1,4,0,1978.4640522875818,0,0,0,20,52500
1338,7,2002,2002,0.0,700,916,920,941,1861,2,8,0,2002.0,2,492,146,91,200000
1339,5,1972,1972,0.0,360,864,864,0,864,1,5,0,1972.0,1,288,0,0,128500
1340,4,1971,1971,0.0,0,858,872,0,872,1,5,0,1974.0,4,480,0,0,123000
1341,6,2003,2004,0.0,814,1114,1114,0,1114,1,6,0,2004.0,2,576,0,78,155000
1342,8,2002,2002,149.0,0,1284,1284,885,2169,2,7,1,2002.0,2,647,192,87,228500
1343,6,1928,1950,0.0,0,896,1172,741,1913,1,9,1,1929.0,2,342,0,0,177000
1344,7,2006,2006,0.0,0,728,728,728,1456,2,8,1,2006.0,2,440,0,0,155835
1345,4,1920,1950,0.0,250,960,960,0,960,1,5,0,1997.0,1,308,0,0,108500
1346,7,1968,2003,0.0,297,1568,2156,0,2156,2,9,1,1968.0,2,508,0,80,262500
1347,8,2006,2007,100.0,80,1732,1776,0,1776,2,7,1,2006.0,3,712,0,0,283463
1348,7,1998,1998,0.0,1443,1482,1494,0,1494,2,5,1,1998.0,2,514,402,25,215000
1349,8,1872,1987,0.0,259,684,938,1215,2358,2,8,0,1978.4640522875818,0,0,0,54,122000
1350,5,1969,1969,368.0,500,1248,1338,1296,2634,2,12,0,1969.0,4,968,0,0,200000
1351,6,1962,1962,318.0,319,858,858,858,1716,1,8,1,1962.0,2,490,0,84,171000
1352,6,1937,2000,0.0,0,698,786,390,1176,1,4,0,1999.0,2,624,210,0,134900
1353,8,1995,1996,579.0,816,2033,2053,1185,3238,2,9,1,1996.0,3,666,283,86,410000
1354,7,2000,2000,0.0,735,992,992,873,1865,2,7,1,2000.0,3,839,0,184,235000
1355,7,1968,1992,143.0,0,570,1222,698,1920,3,8,1,1968.0,2,487,0,98,170000
1356,5,1966,1966,65.0,340,864,892,0,892,1,5,0,1966.0,1,264,0,0,110000
1357,5,1971,2008,0.0,734,1078,1078,0,1078,1,6,1,1971.0,2,500,0,0,149900
1358,6,2000,2000,216.0,378,756,769,804,1573,2,5,0,2000.0,2,440,0,32,177500
1359,9,2004,2005,66.0,1447,1980,1980,0,1980,2,8,1,2004.0,3,770,194,45,315000
1360,5,1921,1998,0.0,0,612,990,1611,2601,3,8,0,1998.0,2,621,183,0,189000
1361,7,2005,2005,16.0,1274,1530,1530,0,1530,2,7,1,2005.0,2,430,168,36,260000
1362,4,1920,2007,0.0,0,715,1281,457,1738,2,7,1,1920.0,1,368,55,0,104900
1363,6,2006,2007,0.0,0,616,616,796,1412,2,6,1,2007.0,2,432,0,36,156932
1364,7,2005,2005,0.0,0,600,520,600,1200,2,4,0,2005.0,2,480,0,166,144152
1365,7,2000,2000,0.0,533,814,814,860,1674,2,7,0,2000.0,2,663,0,96,216000
1366,7,1999,1999,158.0,633,873,882,908,1790,2,7,0,1999.0,2,588,0,88,193000
1367,5,1977,1977,0.0,548,757,925,550,1475,2,6,1,1977.0,1,336,104,26,127000
1368,6,2003,2004,170.0,685,848,848,0,848,1,4,0,2003.0,2,420,140,0,144000
1369,8,2003,2003,171.0,370,1657,1668,0,1668,2,8,1,2003.0,2,502,0,262,232000
1370,4,1920,1950,0.0,315,840,840,534,1374,1,6,0,1967.0,1,338,0,0,105000
1371,6,1955,1996,0.0,831,992,1661,0,1661,1,8,1,1955.0,1,377,0,28,165500
1372,7,1998,1998,0.0,975,1108,1108,989,2097,2,8,1,1998.0,2,583,253,170,274300
1373,10,2001,2002,705.0,1282,2633,2633,0,2633,2,8,2,2001.0,3,804,314,140,466500
1374,7,2005,2005,0.0,0,1026,1026,932,1958,2,9,1,2005.0,3,936,154,210,250000
1375,8,2007,2007,80.0,0,1571,1571,0,1571,2,7,1,2007.0,3,722,100,36,239000
1376,6,1930,1950,0.0,384,768,790,0,790,1,4,0,1925.0,1,160,0,141,91000
1377,5,1941,1960,0.0,408,984,984,620,1604,2,6,0,1977.0,2,660,0,68,117000
1378,6,1973,1973,408.0,309,483,483,504,987,1,5,0,1973.0,1,264,72,0,83000
1379,5,2006,2007,0.0,0,384,754,640,1394,2,7,0,2007.0,2,400,100,0,167500
1380,3,1914,1950,0.0,203,864,864,0,864,1,5,0,1938.0,1,200,0,0,58500
1381,6,1970,1970,0.0,865,1205,2117,0,2117,2,7,2,1970.0,2,550,0,42,237500
1382,7,1920,1950,0.0,0,596,998,764,1762,1,8,0,1989.0,2,576,36,0,157000
1383,5,1918,2007,0.0,0,816,1416,0,1416,2,7,0,2007.0,2,576,0,0,112000
1384,6,1939,1950,0.0,204,560,698,560,1258,1,6,0,1939.0,1,280,0,0,105000
1385,4,1922,2007,0.0,735,796,796,358,1154,1,7,0,1922.0,1,240,0,96,125500
1386,7,1978,1978,184.0,790,1392,1392,1392,2784,3,12,2,1978.0,2,564,0,112,250000
1387,6,1916,1950,0.0,168,714,1664,862,2526,2,10,1,1916.0,1,216,88,15,136000
1388,9,2006,2007,160.0,1320,1746,1746,0,1746,2,7,2,2006.0,3,758,201,39,377500
1389,6,1941,1950,0.0,375,735,869,349,1218,1,6,1,2003.0,2,440,0,0,131000
1390,7,2000,2000,244.0,1400,1525,1525,0,1525,2,6,0,2000.0,2,541,219,36,235000
1391,5,1967,1967,0.0,0,1584,1584,0,1584,2,8,0,1967.0,3,792,0,152,124000
1392,5,1967,1967,0.0,769,864,900,0,900,1,6,1,1967.0,1,288,175,144,123000
1393,6,1905,2000,0.0,0,482,1221,691,1912,2,7,1,2003.0,2,672,0,25,163000
1394,7,2006,2006,45.0,1070,1356,1500,0,1500,2,6,1,2006.0,3,648,161,20,246578
1395,8,2005,2006,245.0,0,1094,1133,1349,2482,2,9,1,2005.0,3,642,144,39,281213
1396,5,1948,1950,0.0,353,747,1687,0,1687,1,7,2,1966.0,2,572,0,0,160000
1397,5,1920,2004,0.0,0,939,939,574,1513,1,8,0,1933.0,1,180,24,0,137500
1398,5,1950,1982,0.0,180,1208,1136,768,1904,1,7,0,1950.0,1,240,0,0,138000
1399,6,1925,1990,0.0,264,976,1160,448,1608,2,7,1,1925.0,1,216,147,16,137450
1400,6,1929,1950,0.0,0,862,950,208,1158,1,5,1,1929.0,1,208,0,0,120000
1401,6,2004,2004,0.0,759,839,864,729,1593,2,8,1,2004.0,2,398,100,75,193000
1402,7,2006,2006,0.0,0,1286,1294,0,1294,2,6,1,2006.0,2,662,168,55,193879
1403,8,2007,2007,84.0,929,1485,1464,0,1464,2,6,0,2007.0,3,754,168,160,282922
1404,3,1915,1950,0.0,0,672,694,520,1214,1,6,0,1998.0,3,936,216,0,105000
1405,8,2004,2005,174.0,1373,1594,1646,0,1646,2,5,1,2004.0,2,482,128,53,275000
1406,5,1972,2007,0.0,656,768,768,0,768,1,5,0,1988.0,2,396,58,0,133000
1407,5,1985,1985,0.0,625,833,833,0,833,1,5,0,1978.4640522875818,0,0,0,0,112000
1408,4,1910,1950,0.0,0,622,741,622,1363,1,6,0,1966.0,2,528,0,0,125500
1409,7,1986,1991,123.0,0,791,1236,857,2093,2,7,1,1986.0,2,542,364,63,215000
1410,7,2001,2001,0.0,666,944,944,896,1840,2,6,0,2001.0,2,622,0,45,230000
1411,6,1950,2005,0.0,120,856,1112,556,1668,1,6,0,1950.0,1,271,0,0,140000
1412,4,1949,1950,0.0,0,0,1040,0,1040,2,6,0,1956.0,2,420,0,0,90000
1413,8,2005,2006,366.0,976,1844,1844,0,1844,2,7,1,2005.0,2,620,165,44,257000
1414,6,1923,2000,0.0,0,833,1053,795,1848,1,8,1,1922.0,2,370,0,0,207000
1415,7,2007,2007,130.0,988,1386,1569,0,1569,2,7,1,2007.0,3,660,143,20,175900
1416,4,1885,1950,0.0,0,777,1246,1044,2290,2,11,0,1971.0,2,560,0,0,122500
1417,8,1998,1998,731.0,781,1284,1310,1140,2450,2,7,1,1998.0,3,1069,0,126,340000
1418,5,1963,1963,0.0,25,1144,1144,0,1144,1,6,0,1962.0,1,336,0,88,124000
